singleCollectionSegmentCount;pairCollectionSegmentCount;connectionSegmentCount;multiQueryCount;rootIdFilterCount;rootValueInListFilterCount;rootEqualityFilterCount;rootNumberRangeFilterCount;nestedIdFilterCount;nestedValueInListFilterCount;nestedEqualityFilterCount;nestedNumberRangeFilterCount;firstFilterDepth;onlyResultFraction;dynamicFilterFraction;dynamicResultFraction;simpleDriverChoice
0;2;2;4;2;0;0;0;6;0;0;0;0;0.375;0.0;0.75;mongo
0;2;2;4;2;0;0;0;6;0;0;0;0;0.125;0.0;0.875;mongo
0;2;2;4;2;0;0;0;6;0;0;0;0;0.25;0.0;0.875;mongo
0;2;2;4;2;0;0;0;6;0;0;0;0;0.25;0.0;0.875;mongo
1;2;2;4;3;0;0;0;6;0;0;0;0;0.7777777777777778;0.0;0.3333333333333333;mongo
1;2;2;4;3;0;0;0;6;0;0;0;0;0.3333333333333333;0.0;0.7777777777777778;mongo
1;2;2;4;3;0;0;0;6;0;0;0;0;0.0;0.0;1.0;mongo
1;2;2;4;3;0;0;0;6;0;0;0;0;0.1111111111111111;0.0;0.8888888888888888;mongo
0;3;2;5;3;0;0;0;7;0;0;0;0;0.2;0.0;0.9;mongo
0;3;2;5;3;0;0;0;7;0;0;0;0;0.4;0.0;0.7;mongo
0;3;2;5;3;0;0;0;7;0;0;0;0;0.4;0.0;0.7;mongo
0;3;2;5;3;0;0;0;7;0;0;0;0;0.4;0.0;0.8;mongo
1;2;2;4;3;0;0;0;6;0;0;0;0;0.0;0.0;1.0;mongo
1;2;2;4;3;0;0;0;6;0;0;0;0;0.0;0.0;1.0;mongo
1;2;2;4;3;0;0;0;6;0;0;0;0;0.1111111111111111;0.0;0.8888888888888888;mongo
2;2;2;4;4;0;0;0;6;0;0;0;0;0.2;0.0;0.9;mongo
2;2;2;4;4;0;0;0;6;0;0;0;0;0.0;0.0;1.0;mongo
2;2;2;4;4;0;0;0;6;0;0;0;0;0.1;0.0;0.9;mongo
1;3;2;5;4;0;0;0;7;0;0;0;0;0.09090909090909091;0.0;1.0;mongo
1;3;2;5;4;0;0;0;7;0;0;0;0;0.09090909090909091;0.0;0.9090909090909091;mongo
1;3;2;5;4;0;0;0;7;0;0;0;0;0.18181818181818182;0.0;0.9090909090909091;mongo
0;3;2;5;3;0;0;0;7;0;0;0;0;0.1;0.0;0.9;mongo
0;3;2;5;3;0;0;0;7;0;0;0;0;0.1;0.0;0.9;mongo
1;3;2;5;4;0;0;0;7;0;0;0;0;0.18181818181818182;0.0;0.8181818181818182;mongo
1;3;2;5;4;0;0;0;7;0;0;0;0;0.7272727272727273;0.0;0.45454545454545453;mongo
0;4;2;6;4;0;0;0;8;0;0;0;0;0.08333333333333333;0.0;0.9166666666666666;mongo
0;4;2;6;4;0;0;0;8;0;0;0;0;0.4166666666666667;0.0;0.6666666666666666;mongo
1;0;3;4;2;0;0;0;5;0;0;0;0;0.0;0.0;1.0;neo4j
2;0;3;4;3;0;0;0;5;0;0;0;0;0.1111111111111111;0.0;0.8888888888888888;neo4j
1;1;3;5;3;0;0;0;6;0;0;0;0;0.6;0.0;0.6;neo4j
2;1;3;5;4;0;0;0;6;0;0;0;0;0.2727272727272727;0.0;0.8181818181818182;neo4j
1;2;3;6;4;0;0;0;7;0;0;0;0;0.16666666666666666;0.0;0.8333333333333334;neo4j
2;2;3;6;5;0;0;0;7;0;0;0;0;0.3076923076923077;0.0;0.8461538461538461;neo4j
1;0;3;3;2;0;0;0;5;0;0;0;0;0.0;0.0;1.0;neo4j
2;0;3;3;3;0;0;0;5;0;0;0;0;0.3333333333333333;0.0;0.7777777777777778;neo4j
1;1;3;4;3;0;0;0;6;0;0;0;0;0.0;0.0;1.0;neo4j
2;1;3;4;4;0;0;0;6;0;0;0;0;0.18181818181818182;0.0;0.8181818181818182;neo4j
1;2;3;5;4;0;0;0;7;0;0;0;0;0.4166666666666667;0.0;0.6666666666666666;neo4j
2;2;3;5;5;0;0;0;7;0;0;0;0;0.38461538461538464;0.0;0.6153846153846154;neo4j
1;1;3;5;2;0;0;0;7;0;0;0;0;0.5555555555555556;0.0;0.6666666666666666;mongo
2;1;3;5;3;0;0;0;7;0;0;0;0;0.2;0.0;0.8;mongo
1;2;3;6;3;0;0;0;8;0;0;0;0;0.2727272727272727;0.0;0.9090909090909091;mongo
2;2;3;6;4;0;0;0;8;0;0;0;0;0.08333333333333333;0.0;0.9166666666666666;mongo
1;3;3;7;4;0;0;0;9;0;0;0;0;0.15384615384615385;0.0;0.9230769230769231;mongo
1;1;3;4;2;0;0;0;7;0;0;0;0;0.4444444444444444;0.0;0.6666666666666666;mongo
2;1;3;4;3;0;0;0;7;0;0;0;0;0.3;0.0;0.8;mongo
1;2;3;5;3;0;0;0;8;0;0;0;0;0.2727272727272727;0.0;0.7272727272727273;mongo
2;2;3;5;4;0;0;0;8;0;0;0;0;0.25;0.0;0.75;mongo
1;3;3;6;4;0;0;0;9;0;0;0;0;0.15384615384615385;0.0;0.8461538461538461;mongo
2;1;3;5;3;0;0;0;7;0;0;0;0;0.1;0.0;0.9;mongo
3;1;3;5;4;0;0;0;7;0;0;0;0;0.45454545454545453;0.0;0.7272727272727273;mongo
2;2;3;6;4;0;0;0;8;0;0;0;0;0.16666666666666666;0.0;0.8333333333333334;mongo
3;2;3;6;5;0;0;0;8;0;0;0;0;0.15384615384615385;0.0;0.8461538461538461;mongo
2;1;3;4;3;0;0;0;7;0;0;0;0;0.2;0.0;0.8;mongo
3;1;3;4;4;0;0;0;7;0;0;0;0;0.09090909090909091;0.0;0.9090909090909091;mongo
2;2;3;5;4;0;0;0;8;0;0;0;0;0.5;0.0;0.6666666666666666;mongo
3;2;3;5;5;0;0;0;8;0;0;0;0;0.15384615384615385;0.0;0.9230769230769231;mongo
1;2;3;6;3;0;0;0;8;0;0;0;0;0.45454545454545453;0.0;0.6363636363636364;mongo
2;2;3;6;4;0;0;0;8;0;0;0;0;0.3333333333333333;0.0;0.8333333333333334;mongo
1;3;3;7;4;0;0;0;9;0;0;0;0;0.07692307692307693;0.0;0.9230769230769231;mongo
1;2;3;5;3;0;0;0;8;0;0;0;0;0.45454545454545453;0.0;0.5454545454545454;mongo
2;2;3;5;4;0;0;0;8;0;0;0;0;0.4166666666666667;0.0;0.75;mongo
1;3;3;6;4;0;0;0;9;0;0;0;0;0.15384615384615385;0.0;0.8461538461538461;mongo
2;2;3;6;4;0;0;0;8;0;0;0;0;0.4166666666666667;0.0;0.5833333333333334;mongo
3;2;3;6;5;0;0;0;8;0;0;0;0;0.07692307692307693;0.0;0.9230769230769231;mongo
2;2;3;5;4;0;0;0;8;0;0;0;0;0.3333333333333333;0.0;0.6666666666666666;mongo
3;2;3;5;5;0;0;0;8;0;0;0;0;0.46153846153846156;0.0;0.6923076923076923;mongo
1;3;3;7;4;0;0;0;9;0;0;0;0;0.15384615384615385;0.0;0.9230769230769231;mongo
1;3;3;6;4;0;0;0;9;0;0;0;0;0.07692307692307693;0.0;0.9230769230769231;mongo
1;0;0;1;0;0;0;0;0;0;0;0;1;1.0;0.0;0.0;postgres
0;1;0;1;1;0;0;0;0;0;0;0;0;0.0;0.0;1.0;mongo
1;1;0;2;2;0;0;0;1;0;0;0;0;0.6666666666666666;0.0;0.3333333333333333;mongo
0;2;0;2;2;0;0;0;2;0;0;0;0;0.5;0.0;0.5;mongo
1;2;0;3;3;0;0;0;2;0;0;0;0;0.4;0.0;0.6;mongo
0;3;0;3;3;0;0;0;3;0;0;0;0;0.3333333333333333;0.0;0.6666666666666666;mongo
1;3;0;4;4;0;0;0;3;0;0;0;0;0.0;0.0;1.0;mongo
0;0;1;1;0;0;0;0;1;0;0;0;1;0.0;0.0;1.0;neo4j
1;0;1;2;2;0;0;0;1;0;0;0;0;0.0;0.0;1.0;neo4j
0;1;1;2;2;0;0;0;2;0;0;0;0;0.2;0.0;1.0;neo4j
0;1;1;2;1;0;0;0;3;0;0;0;0;0.0;0.0;1.0;mongo
1;1;1;3;2;0;0;0;3;0;0;0;0;0.0;0.0;1.0;mongo
0;2;1;3;2;0;0;0;4;0;0;0;0;0.0;0.0;1.0;mongo
1;1;1;2;2;0;0;0;3;0;0;0;0;0.6;0.0;0.6;mongo
2;1;1;3;3;0;0;0;3;0;0;0;0;0.0;0.0;1.0;mongo
1;2;1;3;3;0;0;0;4;0;0;0;0;0.2857142857142857;0.0;0.8571428571428571;mongo
0;2;1;3;2;0;0;0;4;0;0;0;0;0.0;0.0;1.0;mongo
1;2;1;4;3;0;0;0;4;0;0;0;0;0.14285714285714285;0.0;0.8571428571428571;mongo
0;3;1;4;3;0;0;0;5;0;0;0;0;0.0;0.0;1.0;mongo
1;2;1;3;3;0;0;0;4;0;0;0;0;0.42857142857142855;0.0;0.7142857142857143;mongo
2;2;1;4;4;0;0;0;4;0;0;0;0;0.125;0.0;0.875;mongo
1;3;1;4;4;0;0;0;5;0;0;0;0;0.0;0.0;1.0;mongo
0;3;1;4;3;0;0;0;5;0;0;0;0;0.25;0.0;0.75;mongo
1;3;1;5;4;0;0;0;5;0;0;0;0;0.2222222222222222;0.0;0.7777777777777778;mongo
0;4;1;5;4;0;0;0;6;0;0;0;0;0.2;0.0;0.9;mongo
1;3;1;4;4;0;0;0;5;0;0;0;0;0.1111111111111111;0.0;0.8888888888888888;mongo
2;3;1;5;5;0;0;0;5;0;0;0;0;0.0;0.0;1.0;mongo
1;4;1;5;5;0;0;0;6;0;0;0;0;0.2727272727272727;0.0;0.7272727272727273;mongo
0;0;1;1;1;0;0;0;0;0;0;0;0;0.0;0.0;1.0;neo4j
0;1;1;2;1;0;0;0;3;0;0;0;0;0.0;0.0;1.0;mongo
1;1;1;2;2;0;0;0;3;0;0;0;0;0.4;0.0;1.0;mongo
1;0;1;2;2;0;0;0;1;0;0;0;0;0.0;0.0;1.0;neo4j
1;1;1;3;2;0;0;0;3;0;0;0;0;0.2;0.0;1.0;mongo
2;1;1;3;3;0;0;0;3;0;0;0;0;0.6666666666666666;0.0;0.5;mongo
0;1;1;2;2;0;0;0;2;0;0;0;0;0.4;0.0;0.6;neo4j
0;2;1;3;2;0;0;0;4;0;0;0;0;0.16666666666666666;0.0;1.0;mongo
1;2;1;3;3;0;0;0;4;0;0;0;0;0.0;0.0;1.0;mongo
1;1;1;3;3;0;0;0;2;0;0;0;0;0.16666666666666666;0.0;0.8333333333333334;neo4j
1;2;1;4;3;0;0;0;4;0;0;0;0;0.2857142857142857;0.0;0.7142857142857143;mongo
2;2;1;4;4;0;0;0;4;0;0;0;0;0.125;0.0;0.875;mongo
0;2;1;3;3;0;0;0;3;0;0;0;0;0.2857142857142857;0.0;0.7142857142857143;neo4j
0;3;1;4;3;0;0;0;5;0;0;0;0;0.625;0.0;0.5;mongo
1;3;1;4;4;0;0;0;5;0;0;0;0;0.2222222222222222;0.0;1.0;mongo
1;2;1;4;4;0;0;0;3;0;0;0;0;0.125;0.0;0.875;neo4j
1;3;1;5;4;0;0;0;5;0;0;0;0;0.1111111111111111;0.0;0.8888888888888888;mongo
2;3;1;5;5;0;0;0;5;0;0;0;0;0.3;0.0;0.8;mongo
0;3;1;4;4;0;0;0;4;0;0;0;0;0.4444444444444444;0.0;0.5555555555555556;neo4j
0;4;1;5;4;0;0;0;6;0;0;0;0;0.3;0.0;0.8;mongo
1;4;1;5;5;0;0;0;6;0;0;0;0;0.45454545454545453;0.0;0.6363636363636364;mongo
0;0;2;2;1;0;0;0;3;0;0;0;0;1.0;0.0;0.2;neo4j
0;0;2;2;1;0;0;0;3;0;0;0;0;0.6;0.0;0.4;neo4j
1;0;2;3;2;0;0;0;3;0;0;0;0;0.0;0.0;1.0;neo4j
0;1;2;3;2;0;0;0;4;0;0;0;0;0.2857142857142857;0.0;0.7142857142857143;neo4j
1;1;2;4;3;0;0;0;4;0;0;0;0;0.125;0.0;0.875;neo4j
0;2;2;4;3;0;0;0;5;0;0;0;0;0.1111111111111111;0.0;0.8888888888888888;neo4j
1;2;2;5;4;0;0;0;5;0;0;0;0;0.3;0.0;0.8;neo4j
1;0;2;2;2;0;0;0;3;0;0;0;0;0.0;0.0;1.0;neo4j
1;0;2;2;2;0;0;0;3;0;0;0;0;0.5;0.0;0.6666666666666666;neo4j
2;0;2;3;3;0;0;0;3;0;0;0;0;0.5714285714285714;0.0;0.5714285714285714;neo4j
1;1;2;3;3;0;0;0;4;0;0;0;0;0.125;0.0;0.875;neo4j
2;1;2;4;4;0;0;0;4;0;0;0;0;0.3333333333333333;0.0;0.7777777777777778;neo4j
1;2;2;4;4;0;0;0;5;0;0;0;0;0.4;0.0;0.7;neo4j
2;2;2;5;5;0;0;0;5;0;0;0;0;0.2727272727272727;0.0;0.7272727272727273;neo4j
0;1;2;3;2;0;0;0;4;0;0;0;0;0.2857142857142857;0.0;0.7142857142857143;neo4j
0;1;2;3;2;0;0;0;4;0;0;0;0;0.2857142857142857;0.0;0.7142857142857143;neo4j
1;1;2;4;3;0;0;0;4;0;0;0;0;0.5;0.0;0.75;neo4j
0;2;2;4;3;0;0;0;5;0;0;0;0;0.4444444444444444;0.0;0.6666666666666666;neo4j
1;2;2;5;4;0;0;0;5;0;0;0;0;0.2;0.0;0.8;neo4j
0;3;2;5;4;0;0;0;6;0;0;0;0;0.2727272727272727;0.0;0.7272727272727273;neo4j
1;3;2;6;5;0;0;0;6;0;0;0;0;0.25;0.0;0.8333333333333334;neo4j
0;1;2;3;1;0;0;0;5;0;0;0;0;0.5;0.0;0.6666666666666666;mongo
0;1;2;3;1;0;0;0;5;0;0;0;0;0.16666666666666666;0.0;0.8333333333333334;mongo
0;1;2;3;1;0;0;0;5;0;0;0;0;0.16666666666666666;0.0;0.8333333333333334;mongo
1;1;2;4;2;0;0;0;5;0;0;0;0;0.0;0.0;1.0;mongo
0;2;2;4;2;0;0;0;6;0;0;0;0;0.5;0.0;0.5;mongo
1;2;2;5;3;0;0;0;6;0;0;0;0;0.6666666666666666;0.0;0.3333333333333333;mongo
1;1;2;3;2;0;0;0;5;0;0;0;0;0.7142857142857143;0.0;0.42857142857142855;mongo
1;1;2;3;2;0;0;0;5;0;0;0;0;0.42857142857142855;0.0;0.8571428571428571;mongo
1;1;2;3;2;0;0;0;5;0;0;0;0;0.2857142857142857;0.0;0.8571428571428571;mongo
2;1;2;4;3;0;0;0;5;0;0;0;0;0.125;0.0;0.875;mongo
1;2;2;4;3;0;0;0;6;0;0;0;0;0.5555555555555556;0.0;0.5555555555555556;mongo
2;2;2;5;4;0;0;0;6;0;0;0;0;0.5;0.0;0.6;mongo
0;2;2;4;2;0;0;0;6;0;0;0;0;0.25;0.0;0.875;mongo
0;2;2;4;2;0;0;0;6;0;0;0;0;0.5;0.0;0.625;mongo
0;2;2;4;2;0;0;0;6;0;0;0;0;0.5;0.0;0.625;mongo
1;2;2;5;3;0;0;0;6;0;0;0;0;0.2222222222222222;0.0;0.8888888888888888;mongo
0;3;2;5;3;0;0;0;7;0;0;0;0;0.3;0.0;0.8;mongo
1;3;2;6;4;0;0;0;7;0;0;0;0;0.36363636363636365;0.0;0.7272727272727273;mongo
1;1;2;3;2;0;0;0;5;0;0;0;0;0.0;0.0;1.0;mongo
1;1;2;3;2;0;0;0;5;0;0;0;0;0.5714285714285714;0.0;0.5714285714285714;mongo
1;1;2;3;2;0;0;0;5;0;0;0;0;0.0;0.0;1.0;mongo
1;1;2;3;2;0;0;0;5;0;0;0;0;0.42857142857142855;0.0;0.7142857142857143;mongo
2;1;2;4;3;0;0;0;5;0;0;0;0;0.125;0.0;0.875;mongo
2;1;2;3;3;0;0;0;5;0;0;0;0;0.25;0.0;0.875;mongo
2;1;2;3;3;0;0;0;5;0;0;0;0;0.375;0.0;0.875;mongo
2;1;2;3;3;0;0;0;5;0;0;0;0;0.125;0.0;0.875;mongo
2;1;2;3;3;0;0;0;5;0;0;0;0;0.5;0.0;0.625;mongo
3;1;2;4;4;0;0;0;5;0;0;0;0;0.2222222222222222;0.0;0.8888888888888888;mongo
1;2;2;4;3;0;0;0;6;0;0;0;0;0.4444444444444444;0.0;0.7777777777777778;mongo
1;2;2;4;3;0;0;0;6;0;0;0;0;0.1111111111111111;0.0;1.0;mongo
1;2;2;4;3;0;0;0;6;0;0;0;0;0.5555555555555556;0.0;0.5555555555555556;mongo
1;2;2;4;3;0;0;0;6;0;0;0;0;0.4444444444444444;0.0;0.7777777777777778;mongo
2;2;2;5;4;0;0;0;6;0;0;0;0;0.5;0.0;0.6;mongo
0;2;2;4;2;0;0;0;6;0;0;0;0;0.375;0.0;0.625;mongo
0;2;2;4;2;0;0;0;6;0;0;0;0;0.0;0.0;1.0;mongo
0;2;2;4;2;0;0;0;6;0;0;0;0;0.0;0.0;1.0;mongo
0;2;2;4;2;0;0;0;6;0;0;0;0;0.0;0.0;1.0;mongo
1;2;2;4;3;0;0;0;6;0;0;0;0;0.2222222222222222;0.0;0.7777777777777778;mongo
1;2;2;4;3;0;0;0;6;0;0;0;0;0.3333333333333333;0.0;0.7777777777777778;mongo
1;2;2;4;3;0;0;0;6;0;0;0;0;0.3333333333333333;0.0;0.7777777777777778;mongo
1;2;2;4;3;0;0;0;6;0;0;0;0;0.0;0.0;1.0;mongo
0;3;2;5;3;0;0;0;7;0;0;0;0;0.2;0.0;0.9;mongo
0;3;2;5;3;0;0;0;7;0;0;0;0;0.1;0.0;0.9;mongo
0;3;2;5;3;0;0;0;7;0;0;0;0;0.3;0.0;0.8;mongo
0;3;2;5;3;0;0;0;7;0;0;0;0;0.2;0.0;0.9;mongo
1;2;2;4;3;0;0;0;6;0;0;0;0;0.0;0.0;1.0;mongo
1;2;2;4;3;0;0;0;6;0;0;0;0;0.2222222222222222;0.0;0.7777777777777778;mongo
1;2;2;4;3;0;0;0;6;0;0;0;0;0.3333333333333333;0.0;0.7777777777777778;mongo
2;2;2;4;4;0;0;0;6;0;0;0;0;0.3;0.0;0.8;mongo
2;2;2;4;4;0;0;0;6;0;0;0;0;0.2;0.0;0.8;mongo
2;2;2;4;4;0;0;0;6;0;0;0;0;0.1;0.0;1.0;mongo
1;3;2;5;4;0;0;0;7;0;0;0;0;0.18181818181818182;0.0;0.8181818181818182;mongo
1;3;2;5;4;0;0;0;7;0;0;0;0;0.2727272727272727;0.0;0.7272727272727273;mongo
1;3;2;5;4;0;0;0;7;0;0;0;0;0.18181818181818182;0.0;0.8181818181818182;mongo
0;3;2;5;3;0;0;0;7;0;0;0;0;0.1;0.0;0.9;mongo
0;3;2;5;3;0;0;0;7;0;0;0;0;0.3;0.0;0.8;mongo
1;3;2;5;4;0;0;0;7;0;0;0;0;0.45454545454545453;0.0;0.6363636363636364;mongo
1;3;2;5;4;0;0;0;7;0;0;0;0;0.18181818181818182;0.0;0.9090909090909091;mongo
0;4;2;6;4;0;0;0;8;0;0;0;0;0.08333333333333333;0.0;0.9166666666666666;mongo
0;4;2;6;4;0;0;0;8;0;0;0;0;0.25;0.0;0.9166666666666666;mongo
1;0;3;4;2;0;0;0;5;0;0;0;0;0.0;0.0;1.0;neo4j
2;0;3;4;3;0;0;0;5;0;0;0;0;0.6666666666666666;0.0;0.6666666666666666;neo4j
1;1;3;5;3;0;0;0;6;0;0;0;0;0.1;0.0;1.0;neo4j
2;1;3;5;4;0;0;0;6;0;0;0;0;0.2727272727272727;0.0;0.9090909090909091;neo4j
1;2;3;6;4;0;0;0;7;0;0;0;0;0.25;0.0;0.8333333333333334;neo4j
2;2;3;6;5;0;0;0;7;0;0;0;0;0.07692307692307693;0.0;0.9230769230769231;neo4j
1;0;3;3;2;0;0;0;5;0;0;0;0;0.5;0.0;0.75;neo4j
2;0;3;3;3;0;0;0;5;0;0;0;0;0.3333333333333333;0.0;0.7777777777777778;neo4j
1;1;3;4;3;0;0;0;6;0;0;0;0;0.0;0.0;1.0;neo4j
2;1;3;4;4;0;0;0;6;0;0;0;0;0.09090909090909091;0.0;0.9090909090909091;neo4j
1;2;3;5;4;0;0;0;7;0;0;0;0;0.3333333333333333;0.0;0.8333333333333334;neo4j
2;2;3;5;5;0;0;0;7;0;0;0;0;0.15384615384615385;0.0;0.8461538461538461;neo4j
1;1;3;5;2;0;0;0;7;0;0;0;0;0.1111111111111111;0.0;1.0;mongo
2;1;3;5;3;0;0;0;7;0;0;0;0;0.1;0.0;0.9;mongo
1;2;3;6;3;0;0;0;8;0;0;0;0;0.2727272727272727;0.0;0.8181818181818182;mongo
2;2;3;6;4;0;0;0;8;0;0;0;0;0.5;0.0;0.6666666666666666;mongo
1;3;3;7;4;0;0;0;9;0;0;0;0;0.38461538461538464;0.0;0.6153846153846154;mongo
1;1;3;4;2;0;0;0;7;0;0;0;0;0.0;0.0;1.0;mongo
2;1;3;4;3;0;0;0;7;0;0;0;0;0.0;0.0;1.0;mongo
1;2;3;5;3;0;0;0;8;0;0;0;0;0.0;0.0;1.0;mongo
2;2;3;5;4;0;0;0;8;0;0;0;0;0.4166666666666667;0.0;0.75;mongo
1;3;3;6;4;0;0;0;9;0;0;0;0;0.23076923076923078;0.0;0.8461538461538461;mongo
2;1;3;5;3;0;0;0;7;0;0;0;0;0.0;0.0;1.0;mongo
3;1;3;5;4;0;0;0;7;0;0;0;0;0.18181818181818182;0.0;0.9090909090909091;mongo
2;2;3;6;4;0;0;0;8;0;0;0;0;0.08333333333333333;0.0;0.9166666666666666;mongo
3;2;3;6;5;0;0;0;8;0;0;0;0;0.15384615384615385;0.0;0.9230769230769231;mongo
2;1;3;4;3;0;0;0;7;0;0;0;0;0.2;0.0;0.9;mongo
3;1;3;4;4;0;0;0;7;0;0;0;0;0.18181818181818182;0.0;0.9090909090909091;mongo
2;2;3;5;4;0;0;0;8;0;0;0;0;0.16666666666666666;0.0;0.9166666666666666;mongo
3;2;3;5;5;0;0;0;8;0;0;0;0;0.23076923076923078;0.0;0.7692307692307693;mongo
1;2;3;6;3;0;0;0;8;0;0;0;0;0.09090909090909091;0.0;0.9090909090909091;mongo
2;2;3;6;4;0;0;0;8;0;0;0;0;0.08333333333333333;0.0;0.9166666666666666;mongo
1;3;3;7;4;0;0;0;9;0;0;0;0;0.46153846153846156;0.0;0.6153846153846154;mongo
1;2;3;5;3;0;0;0;8;0;0;0;0;0.0;0.0;1.0;mongo
2;2;3;5;4;0;0;0;8;0;0;0;0;0.08333333333333333;0.0;0.9166666666666666;mongo
1;3;3;6;4;0;0;0;9;0;0;0;0;0.15384615384615385;0.0;0.8461538461538461;mongo
2;2;3;6;4;0;0;0;8;0;0;0;0;0.08333333333333333;0.0;1.0;mongo
3;2;3;6;5;0;0;0;8;0;0;0;0;0.3076923076923077;0.0;0.8461538461538461;mongo
2;2;3;5;4;0;0;0;8;0;0;0;0;0.25;0.0;0.8333333333333334;mongo
3;2;3;5;5;0;0;0;8;0;0;0;0;0.3076923076923077;0.0;0.6923076923076923;mongo
1;3;3;7;4;0;0;0;9;0;0;0;0;0.38461538461538464;0.0;0.6153846153846154;mongo
1;3;3;6;4;0;0;0;9;0;0;0;0;0.23076923076923078;0.0;0.9230769230769231;mongo
1;0;0;1;0;1;0;0;0;0;0;0;0;1.0;0.0;0.0;postgres
0;1;0;1;0;1;0;0;0;0;0;0;0;0.0;0.0;1.0;postgres
1;1;0;2;0;2;0;0;0;1;0;0;0;1.0;0.0;0.0;postgres
0;2;0;2;0;2;0;0;0;2;0;0;0;0.0;0.0;1.0;postgres
1;2;0;3;0;3;0;0;0;2;0;0;0;0.4;0.0;0.6;postgres
0;3;0;3;0;3;0;0;0;3;0;0;0;0.3333333333333333;0.0;0.6666666666666666;postgres
1;3;0;4;0;4;0;0;0;3;0;0;0;0.8571428571428571;0.0;0.14285714285714285;postgres
0;0;1;1;0;0;0;0;0;0;0;0;2;0.0;0.0;1.0;postgres
1;0;1;2;0;2;0;0;0;1;0;0;0;0.75;0.0;0.75;postgres
0;1;1;2;0;2;0;0;0;2;0;0;0;0.2;0.0;1.0;postgres
0;1;1;2;0;1;0;0;1;2;0;0;0;0.25;0.0;0.75;postgres
1;1;1;3;0;2;0;0;1;2;0;0;0;0.2;0.2;0.8;postgres
0;2;1;3;0;2;0;0;1;3;0;0;0;0.6666666666666666;0.16666666666666666;0.6666666666666666;postgres
1;1;1;2;0;2;0;0;1;2;0;0;0;0.0;0.0;1.0;postgres
2;1;1;3;0;3;0;0;1;2;0;0;0;0.16666666666666666;0.0;0.8333333333333334;postgres
1;2;1;3;0;3;0;0;1;3;0;0;0;0.2857142857142857;0.0;0.8571428571428571;postgres
0;2;1;3;0;2;0;0;1;3;0;0;0;0.16666666666666666;0.16666666666666666;0.8333333333333334;postgres
1;2;1;4;0;3;0;0;1;3;0;0;0;0.0;0.0;1.0;postgres
0;3;1;4;0;3;0;0;1;4;0;0;0;0.375;0.125;0.75;postgres
1;2;1;3;0;3;0;0;1;3;0;0;0;0.42857142857142855;0.0;0.5714285714285714;postgres
2;2;1;4;0;4;0;0;1;3;0;0;0;0.625;0.0;0.5;postgres
1;3;1;4;0;4;0;0;1;4;0;0;0;0.2222222222222222;0.0;0.7777777777777778;postgres
0;3;1;4;0;3;0;0;1;4;0;0;0;0.5;0.0;0.5;postgres
1;3;1;5;0;4;0;0;1;4;0;0;0;0.2222222222222222;0.1111111111111111;0.7777777777777778;postgres
0;4;1;5;0;4;0;0;1;5;0;0;0;0.1;0.1;0.9;postgres
1;3;1;4;0;4;0;0;1;4;0;0;0;0.3333333333333333;0.0;0.6666666666666666;postgres
2;3;1;5;0;5;0;0;1;4;0;0;0;0.6;0.0;0.5;postgres
1;4;1;5;0;5;0;0;1;5;0;0;0;0.18181818181818182;0.0;0.9090909090909091;postgres
0;0;1;1;0;0;0;0;0;0;0;0;2;0.3333333333333333;0.0;1.0;postgres
0;1;1;2;0;1;0;0;1;2;0;0;0;0.25;0.25;1.0;postgres
1;1;1;2;0;2;0;0;1;2;0;0;0;0.4;0.0;1.0;postgres
1;0;1;2;0;2;0;0;0;1;0;0;0;0.0;0.0;1.0;postgres
1;1;1;3;0;2;0;0;1;2;0;0;0;0.2;0.2;1.0;postgres
2;1;1;3;0;3;0;0;1;2;0;0;0;0.16666666666666666;0.0;1.0;postgres
0;1;1;2;0;2;0;0;0;2;0;0;0;0.8;0.0;0.4;postgres
0;2;1;3;0;2;0;0;1;3;0;0;0;0.16666666666666666;0.16666666666666666;0.8333333333333334;postgres
1;2;1;3;0;3;0;0;1;3;0;0;0;0.14285714285714285;0.0;1.0;postgres
1;1;1;3;0;3;0;0;0;2;0;0;0;0.3333333333333333;0.0;0.6666666666666666;neo4j
1;2;1;4;0;3;0;0;1;3;0;0;0;0.0;0.0;1.0;postgres
2;2;1;4;0;4;0;0;1;3;0;0;0;0.375;0.0;0.75;postgres
0;2;1;3;0;3;0;0;0;3;0;0;0;0.14285714285714285;0.0;0.8571428571428571;neo4j
0;3;1;4;0;3;0;0;1;4;0;0;0;0.0;0.125;1.0;postgres
1;3;1;4;0;4;0;0;1;4;0;0;0;0.3333333333333333;0.0;0.8888888888888888;postgres
1;2;1;4;0;4;0;0;0;3;0;0;0;0.125;0.0;0.875;neo4j
1;3;1;5;0;4;0;0;1;4;0;0;0;0.2222222222222222;0.1111111111111111;0.8888888888888888;postgres
2;3;1;5;0;5;0;0;1;4;0;0;0;0.0;0.0;1.0;postgres
0;3;1;4;0;4;0;0;0;4;0;0;0;0.3333333333333333;0.0;0.6666666666666666;neo4j
0;4;1;5;0;4;0;0;1;5;0;0;0;0.3;0.1;0.7;postgres
1;4;1;5;0;5;0;0;1;5;0;0;0;0.18181818181818182;0.0;0.8181818181818182;postgres
0;0;2;2;0;1;0;0;1;2;0;0;0;0.2;0.0;0.8;postgres
0;0;2;2;0;1;0;0;1;2;0;0;0;0.0;0.25;1.0;postgres
